@odata.etag,msdyn_aieventid,createdon,msdyn_eventtimestamp,msdyn_eventtype,msdyn_billingtype,msdyn_creditconsumed,msdyn_ismeteredevent,msdyn_conversationid,msdyn_sessionid,_msdyn_botid_value,_msdyn_botid_value@OData.Community.Display.V1.FormattedValue,_msdyn_environmentid_value,_msdyn_environmentid_value@OData.Community.Display.V1.FormattedValue,msdyn_channel,msdyn_outcome,statecode,statuscode,versionnumber,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
"W/""7082623""",f0fe15f0-4cf5-9f22-8788-bdfa80896774,2026-08-02T17:36:03Z,2026-08-02T17:36:03Z,Generative answer,Billed,52,true,a5d3270c-c2f5-c149-9572-1c801dfb535c,83428d04-4f50-ff02-b71e-8196c1e8aceb,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,66027260,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""9875004""",3b79a6a3-d74e-0b86-0107-32db859b05cd,2026-08-02T09:04:55Z,2026-08-02T09:04:55Z,Generative answer,Billed,96,true,73ab0a2f-66be-fa85-4504-fedfb9b3943e,6c32e305-049a-d3ea-b3c1-e9690bb05c94,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,90792798,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""9576188""",b0e80213-c2b5-33f4-0781-330012ac1acf,2026-08-02T12:31:15Z,2026-08-02T12:31:15Z,Generative answer,Billed,110,true,d97f4923-7f8e-4d86-3ecf-489765753163,70714dd8-af4a-1353-ee27-756a01277f82,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,85439116,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""7705101""",57fb3663-0bc7-e023-4e84-f43d3f87cb22,2026-08-02T10:25:04Z,2026-08-02T10:25:04Z,Agent action,Zero-rated,0,false,9c9810b1-4921-d21d-63c6-68b5482b57f0,fd7c581f-53a4-d245-f920-606681e19daf,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,25017391,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""1131899""",5cb72055-5db8-c311-744c-8e181279c075,2026-08-02T12:03:44Z,2026-08-02T12:03:44Z,Agent action,Billed,45,true,aa4d15b3-9791-83a9-4afb-4e6a064aaec9,8c56a176-732c-4627-5358-39793cf7816e,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,22565383,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""7052099""",e0dedab1-f58e-3804-318d-69a93d5f103c,2026-08-02T15:01:04Z,2026-08-02T15:01:04Z,Agent action,Billed,105,true,ed2a3dfb-98f4-2a8e-7eb1-769285574e06,3d1cdbc8-89f0-d60a-a971-0c9b2299d0d8,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,89752697,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""3076671""",a7e9a377-1490-b828-e6a5-a353bbd76c95,2026-08-02T11:32:43Z,2026-08-02T11:32:43Z,Agent action,Zero-rated,0,false,472949ff-7d85-8820-f548-7ad88da7aad8,0b977561-cbb4-2479-a718-7ea6e411783a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,43826361,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""5235981""",39437052-f589-06b9-2acc-21d93643c274,2026-08-02T10:34:57Z,2026-08-02T10:34:57Z,Classic answer,Billed,29,true,0a9e10d3-626b-2a8a-7c81-8c96a916f073,d9b775b5-a198-73a7-ba0e-0fbbf50759f5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,60602379,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""3441418""",2c17ab53-7b31-f3bd-d1a7-728949255abc,2026-08-02T17:17:17Z,2026-08-02T17:17:17Z,Classic answer,Billed,13,true,e71e6484-2840-bc44-236e-ba4cdb9927be,7a9698c2-eea5-98f9-495b-fb6f6c7e61cc,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,43209848,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""3660785""",c5f2f230-0b43-70e8-60f7-32d2a1fc5751,2026-08-02T12:47:15Z,2026-08-02T12:47:15Z,Classic answer,Billed,19,true,ac1941f1-afb3-7ab5-ec90-9bc8e2c8cce0,26631965-22da-0119-2e23-2d2937834910,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,54334436,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""6120482""",e837be9b-abe4-d36b-45a8-61a1ae8955b7,2026-08-02T13:33:13Z,2026-08-02T13:33:13Z,Generative answer,Zero-rated,0,false,380e2ccb-74d5-03cd-d1e3-716c125567bc,ce1c4c84-d00f-ff50-9f87-8bc4067bf431,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,21237842,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""3405130""",dd01af9d-e8fb-cbb5-bb48-0db349fa9ada,2026-08-02T09:45:47Z,2026-08-02T09:45:47Z,Generative answer,Billed,74,true,1c0400c4-47ac-1bb1-246b-9039a8d6d52b,997cb8d2-2ba9-eee7-d980-ff40cfffaa9c,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,57808637,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""9602547""",2621d492-3a54-832c-821e-bcbbb22ec8a1,2026-08-02T13:10:08Z,2026-08-02T13:10:08Z,Generative answer,Billed,72,true,386a6c49-9e9d-3b3e-c2c2-d9fe07f96494,43016101-c4b1-79b8-7d75-a12b96b380cc,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,14843294,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""4867247""",889a3a96-7056-fe37-7155-19e368527344,2026-08-02T17:11:39Z,2026-08-02T17:11:39Z,Generative answer,Billed,114,true,468d0623-153e-9f52-d495-1de65e24a913,4506c144-57f7-de45-597a-f8bdf07e3384,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,51833088,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""8772326""",25967c07-7d3f-ebfa-38f5-7074ebe1e6bd,2026-08-02T12:09:50Z,2026-08-02T12:09:50Z,Generative answer,Billed,102,true,29e04ef9-302b-11fa-8fe9-554e6da910e1,f990d104-3446-5266-3b2b-a5dccac958d3,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,38615005,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""4672277""",17a5a428-571c-4603-8a97-758a7e19ed39,2026-08-02T13:44:28Z,2026-08-02T13:44:28Z,Agent action,Billed,81,true,3226513c-981f-e99e-f818-915e3b5b4384,1b6b71b8-138b-5754-e6b0-e671fa7304de,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,38935157,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""7395967""",60d0f201-9d89-9652-be0f-d219b1d73ebb,2026-08-02T14:16:22Z,2026-08-02T14:16:22Z,Agent action,Zero-rated,0,false,d6d9ff96-5a1c-47d4-e90f-97c071df3f59,7a49af78-5ab5-f2f2-08f0-a65c717528ab,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Escalated,0,1,22563758,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""4743033""",e728e109-ca0d-434a-3ae0-db32e8841d08,2026-08-02T09:41:34Z,2026-08-02T09:41:34Z,Agent action,Billed,138,true,653d3fcb-5db5-c3f6-3b78-456939fc62ee,a7453a0d-a1de-1edb-c5be-4a9d2ab9adda,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,12296901,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-02,batch-2026-09-04,MOCK
"W/""1923307""",ba8c5a80-3e26-3894-baf8-034cb4fdc347,2026-08-03T16:19:07Z,2026-08-03T16:19:07Z,Classic answer,Billed,53,true,e536130d-13fa-791a-154a-3f3842a82bf2,d26062cd-314b-bef8-70ec-d6093ba6d077,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,13171212,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""1538075""",74809230-f151-2495-f9ea-114d1540ea69,2026-08-03T18:08:08Z,2026-08-03T18:08:08Z,Classic answer,Billed,45,true,8a41ee5b-d1ac-9fb2-f6ba-e4663a7fd06e,20478556-d99a-4b6b-2cc9-66f1ff96677e,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,15276125,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""7943043""",c003457a-0030-1152-3af9-12c46bd3ca24,2026-08-03T16:44:47Z,2026-08-03T16:44:47Z,Generative answer,Billed,90,true,9f5ad5a6-9fe8-afc7-0438-e6767b09757d,48a872ec-ce82-5802-69c4-75b4f8bedffd,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,64700049,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""8600185""",8f8aac4c-6de0-4e75-f440-fa6f5010052f,2026-08-03T19:39:32Z,2026-08-03T19:39:32Z,Generative answer,Billed,86,true,2b4723fc-937f-ae81-193e-c69ff262717d,54ff7e4c-c2df-af6f-91bd-c21c9fff13d1,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,21598010,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""6120290""",86a95175-3524-a3e3-a654-95ca94f45431,2026-08-03T17:59:33Z,2026-08-03T17:59:33Z,Generative answer,Billed,26,true,03a3f80f-51e0-7ae2-30a6-4f2cdc413634,2579b838-3eac-9744-918e-c281d0c68dc0,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,35553196,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""9399308""",df615d48-30ed-1598-6574-a3febe8b065c,2026-08-03T14:38:18Z,2026-08-03T14:38:18Z,Generative answer,Zero-rated,0,false,0e20629f-2022-634f-a910-6253afefcc5a,d801e1e4-14ee-13d4-ed09-41bdb262762f,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,11755133,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""4381641""",b0ec919f-99bc-1a56-3cb5-ed092bf24e83,2026-08-03T13:49:12Z,2026-08-03T13:49:12Z,Generative answer,Billed,116,true,d67ff9ea-e9de-2024-645b-52edf379026f,d3588497-121e-aeea-9bef-b060f75b3a1f,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,84905422,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""2562648""",4b1e295e-62a6-1390-bfaf-ab87fea17af7,2026-08-03T09:04:21Z,2026-08-03T09:04:21Z,Agent action,Billed,144,true,ab35b9d2-c674-d18b-b3a0-ec14d432b7be,69b0353f-eca3-9912-408a-ac29d276dad1,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,29762305,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""8925578""",95ae9fb2-6eba-4271-26be-24228fbb7b4b,2026-08-03T13:59:59Z,2026-08-03T13:59:59Z,Agent action,Billed,93,true,03c85720-86ec-7402-0d41-89a904cfd5e4,00cb9ca8-7490-13bb-4824-d06c00e970b5,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,31510078,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""9455066""",4e5909d7-8807-53ad-dc53-1a9cc5b15532,2026-08-03T08:52:33Z,2026-08-03T08:52:33Z,Agent action,Billed,156,true,309492ef-a8fc-2c6b-ef6e-e4b4dbdc2460,338282da-14b3-c01b-902e-3b34e9a4f456,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,93165529,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""9686433""",99b78f1c-a8e4-bedd-a536-2ac1876a49bb,2026-08-03T08:23:13Z,2026-08-03T08:23:13Z,Agent action,Billed,36,true,2935ed70-c336-2f45-19d0-cc8d38be52c8,4f9f9da2-0216-695b-b414-01639f873ed2,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Escalated,0,1,31648495,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""8061955""",c399fc1b-0883-8021-6e6d-a80e1fe26dde,2026-08-03T10:15:47Z,2026-08-03T10:15:47Z,Agent action,Billed,174,true,f82ccd42-a9ef-5319-0557-2a2415dff492,25f5bb7f-7df6-319a-e813-6e2e9f1a7077,bdd640fb-0667-1ad1-1c80-317fa3b1799d,HR Helpdesk Bot,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,93723608,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""2585504""",5ca50379-f783-fd33-18ed-4c570a0a056b,2026-08-03T09:08:54Z,2026-08-03T09:08:54Z,Classic answer,Billed,15,true,ea2efc22-0174-a07f-197c-c035c1ce2dee,d9f1ea8f-0c0f-52aa-f8fb-a4b06a3be92f,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,75786649,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""1438560""",a3dbfcac-ac91-8dc0-f02f-aad24810e70b,2026-08-03T17:30:43Z,2026-08-03T17:30:43Z,Classic answer,Billed,24,true,94e4dc3f-0898-bab0-b31b-8c07278859d7,f3838240-db07-affc-ac57-084b70068cce,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,64408318,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""2720638""",9a7aae55-0ce9-937e-087c-f1acf8c1d222,2026-08-03T18:52:15Z,2026-08-03T18:52:15Z,Classic answer,Billed,32,true,337ddfa4-5585-e365-4f59-64caf47a5c6b,dbadd040-ba2f-9fbe-98c9-cd0013a4135e,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,47373370,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""4999470""",422fdf53-1459-3ddf-790c-3b1b2a18539d,2026-08-03T14:20:47Z,2026-08-03T14:20:47Z,Generative answer,Zero-rated,0,false,c68b6e64-7b49-d369-dced-012ee380efea,adaf21ac-a4c8-15c4-2dbb-d714b1b5033a,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,74672935,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""3137214""",e8ff2991-7555-de6e-c702-0a01f9d6d733,2026-08-03T10:12:14Z,2026-08-03T10:12:14Z,Generative answer,Billed,112,true,94e190ac-0a1e-9f2c-5f58-06cdf7257825,4f030adf-e846-875e-45f3-63f4a98112a3,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Abandoned,0,1,39815288,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""4592670""",cc6ea4dc-0253-4f81-6a49-aa2cfe0f5393,2026-08-03T18:18:47Z,2026-08-03T18:18:47Z,Generative answer,Zero-rated,0,false,14eb383a-65f2-bc1b-12d1-9c16fd52e5fb,7973a413-8330-5c57-b6ff-68376faeabba,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,61468527,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""3550080""",50ed42d9-a857-e1e8-e30b-cc40d739c59a,2026-08-03T11:29:10Z,2026-08-03T11:29:10Z,Agent action,Billed,108,true,42e76bef-8b95-700a-5f47-61c97b260f44,3562e906-6721-6cf6-3db1-d06f87d802a1,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,69581638,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""2709159""",5240758e-91a9-2d1c-24c2-b86a0182d5e4,2026-08-03T11:50:32Z,2026-08-03T11:50:32Z,Agent action,Billed,33,true,85041e4e-8e20-c39d-7110-2ad6d2dafc63,ac25d007-fd40-504c-2c5d-ba222062e7f4,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,55194229,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""3375868""",d304c821-3a4a-2c34-2199-94cba8151143,2026-08-03T11:17:55Z,2026-08-03T11:17:55Z,Agent action,Billed,39,true,21918ba0-c2f4-2d84-e898-41e34aadd895,137dc095-4d56-af40-6af4-30b324e81d83,23b8c1e9-3924-56de-3eb1-3b9046685257,Claims Triage Agent,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,44700761,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""7094801""",c8ba8729-63f6-c0d8-d28d-66aa618b47ed,2026-08-03T11:57:00Z,2026-08-03T11:57:00Z,Classic answer,Billed,14,true,73b5e5e7-701d-aebf-c142-c18456647b59,c3d24f49-ba5d-db0a-0337-5e286bd2b5e3,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Resolved,0,1,94864070,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""4994628""",072d680a-1fed-984b-2c27-65da4d42578b,2026-08-03T09:31:16Z,2026-08-03T09:31:16Z,Classic answer,Billed,27,true,feb1d806-3c08-75e8-4fa9-0af88a9c4cc4,830fc407-d52b-b10c-895a-78c79dff9267,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Resolved,0,1,86115865,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""7910741""",f264d70a-6e93-aa6f-63c8-db5f42e39c29,2026-08-03T09:27:38Z,2026-08-03T09:27:38Z,Classic answer,Zero-rated,0,false,f3c997db-c400-ba3c-02a9-96e0845f88ac,64750b11-d49c-5df4-d370-5ef82666f8d1,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Custom website,Abandoned,0,1,84463560,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""2723554""",6c972c45-e21d-53f7-d3af-213d72061d39,2026-08-03T16:22:07Z,2026-08-03T16:22:07Z,Classic answer,Billed,52,true,b6a5a0f7-fe4f-1bd4-f3d5-a4eea9d7aa10,25b9e59d-1d51-edc4-6d51-9462b373e393,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,60420820,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""6068577""",2858a3d4-9047-fdea-6d86-1a6fc8e905bd,2026-08-03T15:24:27Z,2026-08-03T15:24:27Z,Generative answer,Billed,84,true,99189112-5e1b-4741-6ed9-cce2eb69c6b6,f833f215-a37c-d69c-e437-e45dad734c4b,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Resolved,0,1,83838204,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""7888543""",471b51bf-c0a6-2a72-f9a7-76569d512836,2026-08-03T15:44:19Z,2026-08-03T15:44:19Z,Generative answer,Billed,70,true,2eeb39d6-8b76-7a94-b71a-57b0fe50de00,cdac2816-4a7b-bd7c-b6c4-564a55014fb5,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Web chat,Escalated,0,1,60874740,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
"W/""3875316""",310adbd8-1bed-09ca-0c3d-c9aa0a7440d6,2026-08-03T15:42:35Z,2026-08-03T15:42:35Z,Generative answer,Billed,46,true,82ffb3e3-62e9-826e-a9b4-adc17d888e18,e66b2b38-ed03-91cd-5caf-20ae3f45f107,bd9c66b3-ad3c-2d6d-1a3d-1fa7bc8960a9,Store Ops Assistant,3f2ad9c1-7b64-4f6a-9d8e-52c0b7a13e45,Contoso Production,Microsoft Teams,Abandoned,0,1,80093188,2026-09-04T18:00:00Z,AI-FinOps-MOCK,dataverse.msdyn_aievents,2026-08-03,batch-2026-09-04,MOCK
