BilledCost,BillingAccountId,BillingAccountName,BillingAccountType,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,SubAccountType,Tags,x_AccountId,x_AccountName,x_AccountOwnerId,x_BilledCostInUsd,x_BilledUnitPrice,x_BillingAccountId,x_BillingAccountName,x_BillingExchangeRate,x_BillingExchangeRateDate,x_BillingProfileId,x_BillingProfileName,x_ContractedCostInUsd,x_CostAllocationRuleName,x_CostCenter,x_CustomerId,x_CustomerName,x_EffectiveCostInUsd,x_EffectiveUnitPrice,x_InvoiceId,x_InvoiceIssuerId,x_InvoiceSectionId,x_InvoiceSectionName,x_ListCostInUsd,x_PartnerCreditApplied,x_PartnerCreditRate,x_PricingBlockSize,x_PricingCurrency,x_PricingSubcategory,x_PricingUnitDescription,x_PublisherCategory,x_PublisherId,x_ResellerId,x_ResellerName,x_ResourceGroupName,x_ResourceType,x_ServicePeriodEnd,x_ServicePeriodStart,x_SkuDescription,x_SkuDetails,x_SkuIsCreditEligible,x_SkuMeterCategory,x_SkuMeterId,x_SkuMeterName,x_SkuMeterSubcategory,x_SkuOfferId,x_SkuOrderId,x_SkuOrderName,x_SkuPartNumber,x_SkuRegion,x_SkuServiceFamily,x_SkuTerm,x_SkuTier,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
0.001264,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,2974,Tokens,0.001264,0.000425,0.001264,Microsoft,0.001487,0.0005,Standard,2.974,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001264,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.001264,,CC-3000,,,0.001264,0.000425,,,EA-DEPT-042,AI and Data,0.001487,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.165796,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,97527,Tokens,0.165796,0.0017,0.165796,Microsoft,0.195054,0.002,Standard,97.527,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.165796,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.165796,,CC-3000,,,0.165796,0.0017,,,EA-DEPT-042,AI and Data,0.195054,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.077445,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Output Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,11389,Tokens,0.077445,0.0068,0.077445,Microsoft,0.091112,0.008,Standard,11.389,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-output,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.077445,0.0068,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.077445,,CC-3000,,,0.077445,0.0068,,,EA-DEPT-042,AI and Data,0.091112,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1 Output Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Output""}",True,Azure OpenAI,73fcd9cf-82df-5fb5-89d4-1448394f0f1e,gpt-4.1 Output Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.001664,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,19573,Tokens,0.001664,8.5e-05,0.001664,Microsoft,0.001957,0.0001,Standard,19.573,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.001664,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.001664,,CC-3000,,,0.001664,8.5e-05,,,EA-DEPT-042,AI and Data,0.001957,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.065363,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,192245,Tokens,0.065363,0.00034,0.065363,Microsoft,0.076898,0.0004,Standard,192.245,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.065363,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.065363,,CC-3000,,,0.065363,0.00034,,,EA-DEPT-042,AI and Data,0.076898,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.029656,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,21806,Tokens,0.029656,0.00136,0.029656,Microsoft,0.03489,0.0016,Standard,21.806,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-datascience-dev,aoai-datascience-dev,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-DSNB"",""bu"":""BU-PLATFORM"",""env"":""ENV-DEV""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.029656,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.029656,,CC-3000,,,0.029656,0.00136,,,EA-DEPT-042,AI and Data,0.03489,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.000936,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,11009,Tokens,0.000936,8.5e-05,0.000936,Microsoft,0.001101,0.0001,Standard,11.009,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.000936,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.000936,,CC-4000,,,0.000936,8.5e-05,,,EA-DEPT-042,AI and Data,0.001101,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.115536,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,339812,Tokens,0.115536,0.00034,0.115536,Microsoft,0.135925,0.0004,Standard,339.812,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.115536,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.115536,,CC-4000,,,0.115536,0.00034,,,EA-DEPT-042,AI and Data,0.135925,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.052844,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,38856,Tokens,0.052844,0.00136,0.052844,Microsoft,0.06217,0.0016,Standard,38.856,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-mobile-test,aoai-mobile-test,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-MOBILE"",""bu"":""BU-RETAIL"",""env"":""ENV-TEST""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.052844,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.052844,,CC-4000,,,0.052844,0.00136,,,EA-DEPT-042,AI and Data,0.06217,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.002808,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Cached Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,33036,Tokens,0.002808,8.5e-05,0.002808,Microsoft,0.003304,0.0001,Standard,33.036,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-cached,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.002808,8.5e-05,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.002808,,CC-2000,,,0.002808,8.5e-05,,,EA-DEPT-042,AI and Data,0.003304,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Cached Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Cached""}",True,Azure OpenAI,a3f1d0b2-6d52-5c74-8f0a-19a2f1cbb6d4,gpt-4.1-mini Cached Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.125877,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Input Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,370227,Tokens,0.125877,0.00034,0.125877,Microsoft,0.148091,0.0004,Standard,370.227,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-input,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.125877,0.00034,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.125877,,CC-2000,,,0.125877,0.00034,,,EA-DEPT-042,AI and Data,0.148091,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Input Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Input""}",True,Azure OpenAI,9d25a9f8-1c8e-5e82-949f-a69580f18e8d,gpt-4.1-mini Input Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.065793,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1-mini Output Tokens,Usage-Based,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,,,,,,48377,Tokens,0.065793,0.00136,0.065793,Microsoft,0.077403,0.0016,Standard,48.377,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-search-prod,aoai-search-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-mini-output,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-SEARCH"",""bu"":""BU-DISCOVERY"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.065793,0.00136,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.065793,,CC-2000,,,0.065793,0.00136,,,EA-DEPT-042,AI and Data,0.077403,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-16T00:00:00Z,2026-07-15T00:00:00Z,gpt-4.1-mini Output Tokens,"{""model"":""gpt-4.1-mini"",""tokenType"":""Output""}",True,Azure OpenAI,ce8b7b6e-f4d1-5b56-beca-4ea97224f27b,gpt-4.1-mini Output Tokens,gpt-4.1-mini,MS-AZR-0017P,,,AOAI-GPT-4.1-MINI-OUTPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-15,batch-2026-09-04,MOCK
0.00399,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Cached Input Tokens,Usage-Based,2026-07-17T00:00:00Z,2026-07-16T00:00:00Z,,,,,,9389,Tokens,0.00399,0.000425,0.00399,Microsoft,0.004694,0.0005,Standard,9.389,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-cached,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.00399,0.000425,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.00399,,CC-1000,,,0.00399,0.000425,,,EA-DEPT-042,AI and Data,0.004694,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-17T00:00:00Z,2026-07-16T00:00:00Z,gpt-4.1 Cached Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Cached""}",True,Azure OpenAI,5b0c47ae-91ad-5f39-a2bd-77d5c6a41f83,gpt-4.1 Cached Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-CACHED,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-16,batch-2026-09-04,MOCK
0.162785,EA-7654321,Contoso Enterprise Agreement,EA,USD,2026-08-01T00:00:00Z,2026-07-01T00:00:00Z,Usage,,gpt-4.1 Input Tokens,Usage-Based,2026-07-17T00:00:00Z,2026-07-16T00:00:00Z,,,,,,95756,Tokens,0.162785,0.0017,0.162785,Microsoft,0.191512,0.002,Standard,95.756,1K Tokens,Microsoft,Microsoft,eastus2,East US 2,/subscriptions/68837237-5a48-41a9-bed4-947f5c277684/resourceGroups/rg-aoai-prod/providers/Microsoft.CognitiveServices/accounts/aoai-checkout-prod,aoai-checkout-prod,AI and Machine Learning,AI and Machine Learning,Azure OpenAI Service,gpt-4.1-input,22c19c9a-bdbb-5481-969f-a54f3f93391a,68837237-5a48-41a9-bed4-947f5c277684,Contoso AI Platform,Subscription,"{""app"":""APP-CHECKOUT"",""bu"":""BU-RETAIL"",""env"":""ENV-PROD""}",EA-ACCOUNT-1001,AI Platform Account,finops-owner@contoso.example,0.162785,0.0017,EA-7654321,Contoso Enterprise Agreement,1,2026-07-01,EA-7654321,Contoso Enterprise Agreement,0.162785,,CC-1000,,,0.162785,0.0017,,,EA-DEPT-042,AI and Data,0.191512,,,1000,USD,On Demand,1K Tokens,Cloud Provider,Microsoft,,,rg-aoai-prod,microsoft.cognitiveservices/accounts,2026-07-17T00:00:00Z,2026-07-16T00:00:00Z,gpt-4.1 Input Tokens,"{""model"":""gpt-4.1"",""tokenType"":""Input""}",True,Azure OpenAI,22c19c9a-bdbb-5481-969f-a54f3f93391a,gpt-4.1 Input Tokens,gpt-4.1,MS-AZR-0017P,,,AOAI-GPT-4.1-INPUT,East US 2,AI + Machine Learning,,,2026-09-04T18:00:00Z,AI-FinOps-MOCK,costmanagement.exports.focus-1.0r2,2026-07-16,batch-2026-09-04,MOCK
